Channels:	1
Count:	8641
Start:	2460636.215520833	11/21/24 17:10:21
End:	2460636.215520833	11/22/24 17:10:11
Parameters:	4
NonRem	2
REM	3
Unscored	255
Wake	1

Date	Time	Time Stamp	Time from Start	yijan_0_Numeric
11/21/24	21:52:21	0	16920.0	2
11/21/24	21:52:31	0	16930.0	1
11/21/24	21:52:41	0	16940.0	2
11/21/24	21:52:51	0	16950.0	2
11/21/24	21:53:01	0	16960.0	2
11/21/24	21:53:11	0	16970.0	2
11/21/24	21:53:21	0	16980.0	1
11/21/24	21:53:31	0	16990.0	2
11/21/24	21:53:41	0	17000.0	1
11/21/24	21:53:51	0	17010.0	1
11/21/24	21:54:01	0	17020.0	2
11/21/24	21:54:11	0	17030.0	2
11/21/24	21:54:21	0	17040.0	2
11/21/24	21:54:31	0	17050.0	2
11/21/24	21:54:41	0	17060.0	2
11/21/24	21:54:51	0	17070.0	2
11/21/24	21:55:01	0	17080.0	2
11/21/24	21:55:11	0	17090.0	1
11/21/24	21:55:21	0	17100.0	1
11/21/24	21:55:31	0	17110.0	2
11/21/24	21:55:41	0	17120.0	2
11/21/24	21:55:51	0	17130.0	2
11/21/24	21:56:01	0	17140.0	2
11/21/24	21:56:11	0	17150.0	2
11/21/24	21:56:21	0	17160.0	2
11/21/24	21:56:31	0	17170.0	1
11/21/24	21:56:41	0	17180.0	1
11/21/24	21:56:51	0	17190.0	2
11/21/24	21:57:01	0	17200.0	2
11/21/24	21:57:11	0	17210.0	2
11/21/24	21:57:21	0	17220.0	2
11/21/24	21:57:31	0	17230.0	1
11/21/24	21:57:41	0	17240.0	1
11/21/24	21:57:51	0	17250.0	2
11/21/24	21:58:01	0	17260.0	1
11/21/24	21:58:11	0	17270.0	1
11/21/24	21:58:21	0	17280.0	1
11/21/24	21:58:31	0	17290.0	2
11/21/24	21:58:41	0	17300.0	2
11/21/24	21:58:51	0	17310.0	1
11/21/24	21:59:01	0	17320.0	2
11/21/24	21:59:11	0	17330.0	2
11/21/24	21:59:21	0	17340.0	1
11/21/24	21:59:31	0	17350.0	2
11/21/24	21:59:41	0	17360.0	1
11/21/24	21:59:51	0	17370.0	2
11/21/24	22:00:01	0	17380.0	1
11/21/24	22:00:11	0	17390.0	1
11/21/24	22:00:21	0	17400.0	1
11/21/24	22:00:31	0	17410.0	2
11/21/24	22:00:41	0	17420.0	2
11/21/24	22:00:51	0	17430.0	2
11/21/24	22:01:01	0	17440.0	2
11/21/24	22:01:11	0	17450.0	1
11/21/24	22:01:21	0	17460.0	1
11/21/24	22:01:31	0	17470.0	1
11/21/24	22:01:41	0	17480.0	1
11/21/24	22:01:51	0	17490.0	1
11/21/24	22:02:01	0	17500.0	1
11/21/24	22:02:11	0	17510.0	1
11/21/24	22:02:21	0	17520.0	1
11/21/24	22:02:31	0	17530.0	1
11/21/24	22:02:41	0	17540.0	1
11/21/24	22:02:51	0	17550.0	1
11/21/24	22:03:01	0	17560.0	1
11/21/24	22:03:11	0	17570.0	2
11/21/24	22:03:21	0	17580.0	2
11/21/24	22:03:31	0	17590.0	2
11/21/24	22:03:41	0	17600.0	2
11/21/24	22:03:51	0	17610.0	2
11/21/24	22:04:01	0	17620.0	2
11/21/24	22:04:11	0	17630.0	2
11/21/24	22:04:21	0	17640.0	2
11/21/24	22:04:31	0	17650.0	1
11/21/24	22:04:41	0	17660.0	2
11/21/24	22:04:51	0	17670.0	1
11/21/24	22:05:01	0	17680.0	1
11/21/24	22:05:11	0	17690.0	2
11/21/24	22:05:21	0	17700.0	2
11/21/24	22:05:31	0	17710.0	2
11/21/24	22:05:41	0	17720.0	2
11/21/24	22:05:51	0	17730.0	2
11/21/24	22:06:01	0	17740.0	1
11/21/24	22:06:11	0	17750.0	1
11/21/24	22:06:21	0	17760.0	2
11/21/24	22:06:31	0	17770.0	2
11/21/24	22:06:41	0	17780.0	2
11/21/24	22:06:51	0	17790.0	3
11/21/24	22:07:01	0	17800.0	1
11/21/24	22:07:11	0	17810.0	1
11/21/24	22:07:21	0	17820.0	1
11/21/24	22:07:31	0	17830.0	2
11/21/24	22:07:41	0	17840.0	2
11/21/24	22:07:51	0	17850.0	2
11/21/24	22:08:01	0	17860.0	2
11/21/24	22:08:11	0	17870.0	2
11/21/24	22:08:21	0	17880.0	2
11/21/24	22:08:31	0	17890.0	2
11/21/24	22:08:41	0	17900.0	2
11/21/24	22:08:51	0	17910.0	2
11/21/24	22:09:01	0	17920.0	2
11/21/24	22:09:11	0	17930.0	1
11/21/24	22:09:21	0	17940.0	1
11/21/24	22:09:31	0	17950.0	1
11/21/24	22:09:41	0	17960.0	1
11/21/24	22:09:51	0	17970.0	1
11/21/24	22:10:01	0	17980.0	1
11/21/24	22:10:11	0	17990.0	1
11/21/24	22:10:21	0	18000.0	1
11/21/24	22:10:31	0	18010.0	1
11/21/24	22:10:41	0	18020.0	1
11/21/24	22:10:51	0	18030.0	1
11/21/24	22:11:01	0	18040.0	1
11/21/24	22:11:11	0	18050.0	1
11/21/24	22:11:21	0	18060.0	1
11/21/24	22:11:31	0	18070.0	1
11/21/24	22:11:41	0	18080.0	1
11/21/24	22:11:51	0	18090.0	1
11/21/24	22:12:01	0	18100.0	1
11/21/24	22:12:11	0	18110.0	1
11/21/24	22:12:21	0	18120.0	1
11/21/24	22:12:31	0	18130.0	1
11/21/24	22:12:41	0	18140.0	1
11/21/24	22:12:51	0	18150.0	1
11/21/24	22:13:01	0	18160.0	1
11/21/24	22:13:11	0	18170.0	1
11/21/24	22:13:21	0	18180.0	1
11/21/24	22:13:31	0	18190.0	1
11/21/24	22:13:41	0	18200.0	1
11/21/24	22:13:51	0	18210.0	1
11/21/24	22:14:01	0	18220.0	1
11/21/24	22:14:11	0	18230.0	1
11/21/24	22:14:21	0	18240.0	1
11/21/24	22:14:31	0	18250.0	1
11/21/24	22:14:41	0	18260.0	1
11/21/24	22:14:51	0	18270.0	1
11/21/24	22:15:01	0	18280.0	1
11/21/24	22:15:11	0	18290.0	1
11/21/24	22:15:21	0	18300.0	1
11/21/24	22:15:31	0	18310.0	1
11/21/24	22:15:41	0	18320.0	1
11/21/24	22:15:51	0	18330.0	1
11/21/24	22:16:01	0	18340.0	1
11/21/24	22:16:11	0	18350.0	1
11/21/24	22:16:21	0	18360.0	1
11/21/24	22:16:31	0	18370.0	1
11/21/24	22:16:41	0	18380.0	1
11/21/24	22:16:51	0	18390.0	1
11/21/24	22:17:01	0	18400.0	1
11/21/24	22:17:11	0	18410.0	1
11/21/24	22:17:21	0	18420.0	1
11/21/24	22:17:31	0	18430.0	1
11/21/24	22:17:41	0	18440.0	1
11/21/24	22:17:51	0	18450.0	1
11/21/24	22:18:01	0	18460.0	1
11/21/24	22:18:11	0	18470.0	1
11/21/24	22:18:21	0	18480.0	1
11/21/24	22:18:31	0	18490.0	1
11/21/24	22:18:41	0	18500.0	1
11/21/24	22:18:51	0	18510.0	1
11/21/24	22:19:01	0	18520.0	2
11/21/24	22:19:11	0	18530.0	1
11/21/24	22:19:21	0	18540.0	2
11/21/24	22:19:31	0	18550.0	2
11/21/24	22:19:41	0	18560.0	1
11/21/24	22:19:51	0	18570.0	2
11/21/24	22:20:01	0	18580.0	2
11/21/24	22:20:11	0	18590.0	2
11/21/24	22:20:21	0	18600.0	1
11/21/24	22:20:31	0	18610.0	1
11/21/24	22:20:41	0	18620.0	2
11/21/24	22:20:51	0	18630.0	2
11/21/24	22:21:01	0	18640.0	2
11/21/24	22:21:11	0	18650.0	1
11/21/24	22:21:21	0	18660.0	2
11/21/24	22:21:31	0	18670.0	1
11/21/24	22:21:41	0	18680.0	1
11/21/24	22:21:51	0	18690.0	1
11/21/24	22:22:01	0	18700.0	1
11/21/24	22:22:11	0	18710.0	1
11/21/24	22:22:21	0	18720.0	1
11/21/24	22:22:31	0	18730.0	1
11/21/24	22:22:41	0	18740.0	1
11/21/24	22:22:51	0	18750.0	1
11/21/24	22:23:01	0	18760.0	1
11/21/24	22:23:11	0	18770.0	1
11/21/24	22:23:21	0	18780.0	1
11/21/24	22:23:31	0	18790.0	1
11/21/24	22:23:41	0	18800.0	1
11/21/24	22:23:51	0	18810.0	1
11/21/24	22:24:01	0	18820.0	1
11/21/24	22:24:11	0	18830.0	1
11/21/24	22:24:21	0	18840.0	1
11/21/24	22:24:31	0	18850.0	1
11/21/24	22:24:41	0	18860.0	1
11/21/24	22:24:51	0	18870.0	1
11/21/24	22:25:01	0	18880.0	1
11/21/24	22:25:11	0	18890.0	1
11/21/24	22:25:21	0	18900.0	1
11/21/24	22:25:31	0	18910.0	1
11/21/24	22:25:41	0	18920.0	1
11/21/24	22:25:51	0	18930.0	1
11/21/24	22:26:01	0	18940.0	1
11/21/24	22:26:11	0	18950.0	1
11/21/24	22:26:21	0	18960.0	1
11/21/24	22:26:31	0	18970.0	1
11/21/24	22:26:41	0	18980.0	1
11/21/24	22:26:51	0	18990.0	2
11/21/24	22:27:01	0	19000.0	2
11/21/24	22:27:11	0	19010.0	2
11/21/24	22:27:21	0	19020.0	2
11/21/24	22:27:31	0	19030.0	2
11/21/24	22:27:41	0	19040.0	2
11/21/24	22:27:51	0	19050.0	2
11/21/24	22:28:01	0	19060.0	2
11/21/24	22:28:11	0	19070.0	2
11/21/24	22:28:21	0	19080.0	2
11/21/24	22:28:31	0	19090.0	2
11/21/24	22:28:41	0	19100.0	2
11/21/24	22:28:51	0	19110.0	2
11/21/24	22:29:01	0	19120.0	2
11/21/24	22:29:11	0	19130.0	2
11/21/24	22:29:21	0	19140.0	2
11/21/24	22:29:31	0	19150.0	2
11/21/24	22:29:41	0	19160.0	2
11/21/24	22:29:51	0	19170.0	1
11/21/24	22:30:01	0	19180.0	2
11/21/24	22:30:11	0	19190.0	2
11/21/24	22:30:21	0	19200.0	2
11/21/24	22:30:31	0	19210.0	2
11/21/24	22:30:41	0	19220.0	2
11/21/24	22:30:51	0	19230.0	1
11/21/24	22:31:01	0	19240.0	2
11/21/24	22:31:11	0	19250.0	2
11/21/24	22:31:21	0	19260.0	2
11/21/24	22:31:31	0	19270.0	2
11/21/24	22:31:41	0	19280.0	2
11/21/24	22:31:51	0	19290.0	2
11/21/24	22:32:01	0	19300.0	2
11/21/24	22:32:11	0	19310.0	2
11/21/24	22:32:21	0	19320.0	2
11/21/24	22:32:31	0	19330.0	2
11/21/24	22:32:41	0	19340.0	2
11/21/24	22:32:51	0	19350.0	2
11/21/24	22:33:01	0	19360.0	1
11/21/24	22:33:11	0	19370.0	1
11/21/24	22:33:21	0	19380.0	2
11/21/24	22:33:31	0	19390.0	2
11/21/24	22:33:41	0	19400.0	2
11/21/24	22:33:51	0	19410.0	2
11/21/24	22:34:01	0	19420.0	2
11/21/24	22:34:11	0	19430.0	2
11/21/24	22:34:21	0	19440.0	2
11/21/24	22:34:31	0	19450.0	2
11/21/24	22:34:41	0	19460.0	2
11/21/24	22:34:51	0	19470.0	2
11/21/24	22:35:01	0	19480.0	2
11/21/24	22:35:11	0	19490.0	2
11/21/24	22:35:21	0	19500.0	2
11/21/24	22:35:31	0	19510.0	1
11/21/24	22:35:41	0	19520.0	1
11/21/24	22:35:51	0	19530.0	1
11/21/24	22:36:01	0	19540.0	1
11/21/24	22:36:11	0	19550.0	1
11/21/24	22:36:21	0	19560.0	1
11/21/24	22:36:31	0	19570.0	2
11/21/24	22:36:41	0	19580.0	1
11/21/24	22:36:51	0	19590.0	2
11/21/24	22:37:01	0	19600.0	2
11/21/24	22:37:11	0	19610.0	1
11/21/24	22:37:21	0	19620.0	1
11/21/24	22:37:31	0	19630.0	2
11/21/24	22:37:41	0	19640.0	1
11/21/24	22:37:51	0	19650.0	2
11/21/24	22:38:01	0	19660.0	2
11/21/24	22:38:11	0	19670.0	2
11/21/24	22:38:21	0	19680.0	2
11/21/24	22:38:31	0	19690.0	1
11/21/24	22:38:41	0	19700.0	2
11/21/24	22:38:51	0	19710.0	2
11/21/24	22:39:01	0	19720.0	2
11/21/24	22:39:11	0	19730.0	1
11/21/24	22:39:21	0	19740.0	1
11/21/24	22:39:31	0	19750.0	2
11/21/24	22:39:41	0	19760.0	2
11/21/24	22:39:51	0	19770.0	1
11/21/24	22:40:01	0	19780.0	2
11/21/24	22:40:11	0	19790.0	2
11/21/24	22:40:21	0	19800.0	2
11/21/24	22:40:31	0	19810.0	2
11/21/24	22:40:41	0	19820.0	2
11/21/24	22:40:51	0	19830.0	3
11/21/24	22:41:01	0	19840.0	1
11/21/24	22:41:11	0	19850.0	1
11/21/24	22:41:21	0	19860.0	1
11/21/24	22:41:31	0	19870.0	1
11/21/24	22:41:41	0	19880.0	2
11/21/24	22:41:51	0	19890.0	2
11/21/24	22:42:01	0	19900.0	2
11/21/24	22:42:11	0	19910.0	2
11/21/24	22:42:21	0	19920.0	2
11/21/24	22:42:31	0	19930.0	1
11/21/24	22:42:41	0	19940.0	2
11/21/24	22:42:51	0	19950.0	2
11/21/24	22:43:01	0	19960.0	1
11/21/24	22:43:11	0	19970.0	2
11/21/24	22:43:21	0	19980.0	2
11/21/24	22:43:31	0	19990.0	1
11/21/24	22:43:41	0	20000.0	1
11/21/24	22:43:51	0	20010.0	2
11/21/24	22:44:01	0	20020.0	2
11/21/24	22:44:11	0	20030.0	2
11/21/24	22:44:21	0	20040.0	2
11/21/24	22:44:31	0	20050.0	2
11/21/24	22:44:41	0	20060.0	2
11/21/24	22:44:51	0	20070.0	2
11/21/24	22:45:01	0	20080.0	2
11/21/24	22:45:11	0	20090.0	2
11/21/24	22:45:21	0	20100.0	1
11/21/24	22:45:31	0	20110.0	2
11/21/24	22:45:41	0	20120.0	1
11/21/24	22:45:51	0	20130.0	1
11/21/24	22:46:01	0	20140.0	2
11/21/24	22:46:11	0	20150.0	2
11/21/24	22:46:21	0	20160.0	2
11/21/24	22:46:31	0	20170.0	1
11/21/24	22:46:41	0	20180.0	2
11/21/24	22:46:51	0	20190.0	1
11/21/24	22:47:01	0	20200.0	1
11/21/24	22:47:11	0	20210.0	1
11/21/24	22:47:21	0	20220.0	1
11/21/24	22:47:31	0	20230.0	2
11/21/24	22:47:41	0	20240.0	2
11/21/24	22:47:51	0	20250.0	2
11/21/24	22:48:01	0	20260.0	2
11/21/24	22:48:11	0	20270.0	1
11/21/24	22:48:21	0	20280.0	2
11/21/24	22:48:31	0	20290.0	2
11/21/24	22:48:41	0	20300.0	2
11/21/24	22:48:51	0	20310.0	2
11/21/24	22:49:01	0	20320.0	1
11/21/24	22:49:11	0	20330.0	1
11/21/24	22:49:21	0	20340.0	2
11/21/24	22:49:31	0	20350.0	1
11/21/24	22:49:41	0	20360.0	2
11/21/24	22:49:51	0	20370.0	2
11/21/24	22:50:01	0	20380.0	1
11/21/24	22:50:11	0	20390.0	2
11/21/24	22:50:21	0	20400.0	2
11/21/24	22:50:31	0	20410.0	2
11/21/24	22:50:41	0	20420.0	1
11/21/24	22:50:51	0	20430.0	1
11/21/24	22:51:01	0	20440.0	1
11/21/24	22:51:11	0	20450.0	1
11/21/24	22:51:21	0	20460.0	1
11/21/24	22:51:31	0	20470.0	1
11/21/24	22:51:41	0	20480.0	1
11/21/24	22:51:51	0	20490.0	1
11/21/24	22:52:01	0	20500.0	1
11/21/24	22:52:11	0	20510.0	1
11/21/24	22:52:21	0	20520.0	1
11/21/24	22:52:31	0	20530.0	1
11/21/24	22:52:41	0	20540.0	1
11/21/24	22:52:51	0	20550.0	1
11/21/24	22:53:01	0	20560.0	1
11/21/24	22:53:11	0	20570.0	1
11/21/24	22:53:21	0	20580.0	2
11/21/24	22:53:31	0	20590.0	2
11/21/24	22:53:41	0	20600.0	2
11/21/24	22:53:51	0	20610.0	2
11/21/24	22:54:01	0	20620.0	1
11/21/24	22:54:11	0	20630.0	1
11/21/24	22:54:21	0	20640.0	2
11/21/24	22:54:31	0	20650.0	2
11/21/24	22:54:41	0	20660.0	2
11/21/24	22:54:51	0	20670.0	2
11/21/24	22:55:01	0	20680.0	2
11/21/24	22:55:11	0	20690.0	2
11/21/24	22:55:21	0	20700.0	1
11/21/24	22:55:31	0	20710.0	1
11/21/24	22:55:41	0	20720.0	1
11/21/24	22:55:51	0	20730.0	2
11/21/24	22:56:01	0	20740.0	2
11/21/24	22:56:11	0	20750.0	2
11/21/24	22:56:21	0	20760.0	2
11/21/24	22:56:31	0	20770.0	2
11/21/24	22:56:41	0	20780.0	2
11/21/24	22:56:51	0	20790.0	2
11/21/24	22:57:01	0	20800.0	2
11/21/24	22:57:11	0	20810.0	2
11/21/24	22:57:21	0	20820.0	1
11/21/24	22:57:31	0	20830.0	2
11/21/24	22:57:41	0	20840.0	1
11/21/24	22:57:51	0	20850.0	2
11/21/24	22:58:01	0	20860.0	2
11/21/24	22:58:11	0	20870.0	2
11/21/24	22:58:21	0	20880.0	2
11/21/24	22:58:31	0	20890.0	2
11/21/24	22:58:41	0	20900.0	2
11/21/24	22:58:51	0	20910.0	2
11/21/24	22:59:01	0	20920.0	2
11/21/24	22:59:11	0	20930.0	2
11/21/24	22:59:21	0	20940.0	2
11/21/24	22:59:31	0	20950.0	2
11/21/24	22:59:41	0	20960.0	2
11/21/24	22:59:51	0	20970.0	1
11/21/24	23:00:01	0	20980.0	1
11/21/24	23:00:11	0	20990.0	1
11/21/24	23:00:21	0	21000.0	2
11/21/24	23:00:31	0	21010.0	1
11/21/24	23:00:41	0	21020.0	1
11/21/24	23:00:51	0	21030.0	1
11/21/24	23:01:01	0	21040.0	1
11/21/24	23:01:11	0	21050.0	1
11/21/24	23:01:21	0	21060.0	1
11/21/24	23:01:31	0	21070.0	1
11/21/24	23:01:41	0	21080.0	2
11/21/24	23:01:51	0	21090.0	2
11/21/24	23:02:01	0	21100.0	2
11/21/24	23:02:11	0	21110.0	2
11/21/24	23:02:21	0	21120.0	1
11/21/24	23:02:31	0	21130.0	1
11/21/24	23:02:41	0	21140.0	1
11/21/24	23:02:51	0	21150.0	2
11/21/24	23:03:01	0	21160.0	1
11/21/24	23:03:11	0	21170.0	1
11/21/24	23:03:21	0	21180.0	2
11/21/24	23:03:31	0	21190.0	1
11/21/24	23:03:41	0	21200.0	1
11/21/24	23:03:51	0	21210.0	2
11/21/24	23:04:01	0	21220.0	2
11/21/24	23:04:11	0	21230.0	2
11/21/24	23:04:21	0	21240.0	2
11/21/24	23:04:31	0	21250.0	2
11/21/24	23:04:41	0	21260.0	3
11/21/24	23:04:51	0	21270.0	1
11/21/24	23:05:01	0	21280.0	2
11/21/24	23:05:11	0	21290.0	1
11/21/24	23:05:21	0	21300.0	1
11/21/24	23:05:31	0	21310.0	1
11/21/24	23:05:41	0	21320.0	1
11/21/24	23:05:51	0	21330.0	1
11/21/24	23:06:01	0	21340.0	1
11/21/24	23:06:11	0	21350.0	2
11/21/24	23:06:21	0	21360.0	2
11/21/24	23:06:31	0	21370.0	1
11/21/24	23:06:41	0	21380.0	1
11/21/24	23:06:51	0	21390.0	2
11/21/24	23:07:01	0	21400.0	2
11/21/24	23:07:11	0	21410.0	2
11/21/24	23:07:21	0	21420.0	2
11/21/24	23:07:31	0	21430.0	1
11/21/24	23:07:41	0	21440.0	2
11/21/24	23:07:51	0	21450.0	2
11/21/24	23:08:01	0	21460.0	2
11/21/24	23:08:11	0	21470.0	2
11/21/24	23:08:21	0	21480.0	1
11/21/24	23:08:31	0	21490.0	2
11/21/24	23:08:41	0	21500.0	1
11/21/24	23:08:51	0	21510.0	2
11/21/24	23:09:01	0	21520.0	2
11/21/24	23:09:11	0	21530.0	2
11/21/24	23:09:21	0	21540.0	1
11/21/24	23:09:31	0	21550.0	2
11/21/24	23:09:41	0	21560.0	2
11/21/24	23:09:51	0	21570.0	2
11/21/24	23:10:01	0	21580.0	2
11/21/24	23:10:11	0	21590.0	1
11/21/24	23:10:21	0	21600.0	2
11/21/24	23:10:31	0	21610.0	1
11/21/24	23:10:41	0	21620.0	1
11/21/24	23:10:51	0	21630.0	2
11/21/24	23:11:01	0	21640.0	1
11/21/24	23:11:11	0	21650.0	2
11/21/24	23:11:21	0	21660.0	1
11/21/24	23:11:31	0	21670.0	1
11/21/24	23:11:41	0	21680.0	2
11/21/24	23:11:51	0	21690.0	1
11/21/24	23:12:01	0	21700.0	2
11/21/24	23:12:11	0	21710.0	2
11/21/24	23:12:21	0	21720.0	1
11/21/24	23:12:31	0	21730.0	2
11/21/24	23:12:41	0	21740.0	1
11/21/24	23:12:51	0	21750.0	2
11/21/24	23:13:01	0	21760.0	2
11/21/24	23:13:11	0	21770.0	1
11/21/24	23:13:21	0	21780.0	1
11/21/24	23:13:31	0	21790.0	1
11/21/24	23:13:41	0	21800.0	1
11/21/24	23:13:51	0	21810.0	1
11/21/24	23:14:01	0	21820.0	1
11/21/24	23:14:11	0	21830.0	1
11/21/24	23:14:21	0	21840.0	2
11/21/24	23:14:31	0	21850.0	2
11/21/24	23:14:41	0	21860.0	2
11/21/24	23:14:51	0	21870.0	2
11/21/24	23:15:01	0	21880.0	2
11/21/24	23:15:11	0	21890.0	2
11/21/24	23:15:21	0	21900.0	2
11/21/24	23:15:31	0	21910.0	1
11/21/24	23:15:41	0	21920.0	1
11/21/24	23:15:51	0	21930.0	1
11/21/24	23:16:01	0	21940.0	1
11/21/24	23:16:11	0	21950.0	1
11/21/24	23:16:21	0	21960.0	1
11/21/24	23:16:31	0	21970.0	1
11/21/24	23:16:41	0	21980.0	2
11/21/24	23:16:51	0	21990.0	1
11/21/24	23:17:01	0	22000.0	1
11/21/24	23:17:11	0	22010.0	1
11/21/24	23:17:21	0	22020.0	1
11/21/24	23:17:31	0	22030.0	1
11/21/24	23:17:41	0	22040.0	1
11/21/24	23:17:51	0	22050.0	1
11/21/24	23:18:01	0	22060.0	1
11/21/24	23:18:11	0	22070.0	1
11/21/24	23:18:21	0	22080.0	1
11/21/24	23:18:31	0	22090.0	1
11/21/24	23:18:41	0	22100.0	1
11/21/24	23:18:51	0	22110.0	1
11/21/24	23:19:01	0	22120.0	1
11/21/24	23:19:11	0	22130.0	1
11/21/24	23:19:21	0	22140.0	1
11/21/24	23:19:31	0	22150.0	1
11/21/24	23:19:41	0	22160.0	1
11/21/24	23:19:51	0	22170.0	1
11/21/24	23:20:01	0	22180.0	1
11/21/24	23:20:11	0	22190.0	1
11/21/24	23:20:21	0	22200.0	1
11/21/24	23:20:31	0	22210.0	1
11/21/24	23:20:41	0	22220.0	1
11/21/24	23:20:51	0	22230.0	1
11/21/24	23:21:01	0	22240.0	1
11/21/24	23:21:11	0	22250.0	1
11/21/24	23:21:21	0	22260.0	1
11/21/24	23:21:31	0	22270.0	1
11/21/24	23:21:41	0	22280.0	1
11/21/24	23:21:51	0	22290.0	1
11/21/24	23:22:01	0	22300.0	1
11/21/24	23:22:11	0	22310.0	1
11/21/24	23:22:21	0	22320.0	1
11/21/24	23:22:31	0	22330.0	1
11/21/24	23:22:41	0	22340.0	1
11/21/24	23:22:51	0	22350.0	1
11/21/24	23:23:01	0	22360.0	1
11/21/24	23:23:11	0	22370.0	1
11/21/24	23:23:21	0	22380.0	1
11/21/24	23:23:31	0	22390.0	1
11/21/24	23:23:41	0	22400.0	1
11/21/24	23:23:51	0	22410.0	1
11/21/24	23:24:01	0	22420.0	1
11/21/24	23:24:11	0	22430.0	1
11/21/24	23:24:21	0	22440.0	1
11/21/24	23:24:31	0	22450.0	1
11/21/24	23:24:41	0	22460.0	1
11/21/24	23:24:51	0	22470.0	1
11/21/24	23:25:01	0	22480.0	1
11/21/24	23:25:11	0	22490.0	1
11/21/24	23:25:21	0	22500.0	1
11/21/24	23:25:31	0	22510.0	1
11/21/24	23:25:41	0	22520.0	1
11/21/24	23:25:51	0	22530.0	1
11/21/24	23:26:01	0	22540.0	1
11/21/24	23:26:11	0	22550.0	1
11/21/24	23:26:21	0	22560.0	1
11/21/24	23:26:31	0	22570.0	1
11/21/24	23:26:41	0	22580.0	1
11/21/24	23:26:51	0	22590.0	1
11/21/24	23:27:01	0	22600.0	1
11/21/24	23:27:11	0	22610.0	1
11/21/24	23:27:21	0	22620.0	1
11/21/24	23:27:31	0	22630.0	1
11/21/24	23:27:41	0	22640.0	1
11/21/24	23:27:51	0	22650.0	1
11/21/24	23:28:01	0	22660.0	1
11/21/24	23:28:11	0	22670.0	1
11/21/24	23:28:21	0	22680.0	1
11/21/24	23:28:31	0	22690.0	1
11/21/24	23:28:41	0	22700.0	1
11/21/24	23:28:51	0	22710.0	1
11/21/24	23:29:01	0	22720.0	1
11/21/24	23:29:11	0	22730.0	1
11/21/24	23:29:21	0	22740.0	1
11/21/24	23:29:31	0	22750.0	1
11/21/24	23:29:41	0	22760.0	1
11/21/24	23:29:51	0	22770.0	1
11/21/24	23:30:01	0	22780.0	1
11/21/24	23:30:11	0	22790.0	1
11/21/24	23:30:21	0	22800.0	1
11/21/24	23:30:31	0	22810.0	1
11/21/24	23:30:41	0	22820.0	1
11/21/24	23:30:51	0	22830.0	1
11/21/24	23:31:01	0	22840.0	1
11/21/24	23:31:11	0	22850.0	1
11/21/24	23:31:21	0	22860.0	1
11/21/24	23:31:31	0	22870.0	1
11/21/24	23:31:41	0	22880.0	1
11/21/24	23:31:51	0	22890.0	1
11/21/24	23:32:01	0	22900.0	1
11/21/24	23:32:11	0	22910.0	1
11/21/24	23:32:21	0	22920.0	1
11/21/24	23:32:31	0	22930.0	1
11/21/24	23:32:41	0	22940.0	1
11/21/24	23:32:51	0	22950.0	1
11/21/24	23:33:01	0	22960.0	1
11/21/24	23:33:11	0	22970.0	1
11/21/24	23:33:21	0	22980.0	1
11/21/24	23:33:31	0	22990.0	1
11/21/24	23:33:41	0	23000.0	1
11/21/24	23:33:51	0	23010.0	1
11/21/24	23:34:01	0	23020.0	1
11/21/24	23:34:11	0	23030.0	1
11/21/24	23:34:21	0	23040.0	2
11/21/24	23:34:31	0	23050.0	1
11/21/24	23:34:41	0	23060.0	1
11/21/24	23:34:51	0	23070.0	1
11/21/24	23:35:01	0	23080.0	2
11/21/24	23:35:11	0	23090.0	2
11/21/24	23:35:21	0	23100.0	1
11/21/24	23:35:31	0	23110.0	1
11/21/24	23:35:41	0	23120.0	2
11/21/24	23:35:51	0	23130.0	2
11/21/24	23:36:01	0	23140.0	1
11/21/24	23:36:11	0	23150.0	2
11/21/24	23:36:21	0	23160.0	2
11/21/24	23:36:31	0	23170.0	2
11/21/24	23:36:41	0	23180.0	2
11/21/24	23:36:51	0	23190.0	2
11/21/24	23:37:01	0	23200.0	2
11/21/24	23:37:11	0	23210.0	2
11/21/24	23:37:21	0	23220.0	2
11/21/24	23:37:31	0	23230.0	2
11/21/24	23:37:41	0	23240.0	2
11/21/24	23:37:51	0	23250.0	2
11/21/24	23:38:01	0	23260.0	2
11/21/24	23:38:11	0	23270.0	2
11/21/24	23:38:21	0	23280.0	2
11/21/24	23:38:31	0	23290.0	2
11/21/24	23:38:41	0	23300.0	1
11/21/24	23:38:51	0	23310.0	2
11/21/24	23:39:01	0	23320.0	2
11/21/24	23:39:11	0	23330.0	2
11/21/24	23:39:21	0	23340.0	1
11/21/24	23:39:31	0	23350.0	2
11/21/24	23:39:41	0	23360.0	1
11/21/24	23:39:51	0	23370.0	1
11/21/24	23:40:01	0	23380.0	1
11/21/24	23:40:11	0	23390.0	2
11/21/24	23:40:21	0	23400.0	1
11/21/24	23:40:31	0	23410.0	2
11/21/24	23:40:41	0	23420.0	2
11/21/24	23:40:51	0	23430.0	2
11/21/24	23:41:01	0	23440.0	1
11/21/24	23:41:11	0	23450.0	2
11/21/24	23:41:21	0	23460.0	2
11/21/24	23:41:31	0	23470.0	2
11/21/24	23:41:41	0	23480.0	2
11/21/24	23:41:51	0	23490.0	1
11/21/24	23:42:01	0	23500.0	2
11/21/24	23:42:11	0	23510.0	2
